dim0,dim1,episode_rewards,episode_std_rewards,episode_value_ests,episode_values,episode_td_err,episode_avg_len,episode_std_avg_len,step_rewards,step_value_ests,step_values,step_td_err,dim0,dim1
0.13333333333333333,-0.4666666666666667,11.702088388386972,0.6615729796871684,12.09759949327683,7.506174199257478,4.719237957583057,6.849383561643836,2.091892281795095,1.7084878198262996,12.081094009396606,7.429788806898186,4.578526980304495,2.0,-7.0
-0.6,0.26666666666666666,2.0944548114853254,0.21934973516514222,17.022583074831036,2.7525091126301118,10.083379504965295,34.78177708224656,3.8307328331518895,0.06021701555192774,17.021335982647038,3.0359746318833243,9.956611104923116,-9.0,4.0
0.4666666666666667,0.8666666666666667,15.258587208009777,0.36171124728209675,11.421316657636938,9.24704042013149,1.9995583861039605,6.0771474582966185,0.8515522399272138,2.5108140476628575,11.378467674758914,9.228167021903264,1.9949870263434388,7.0,13.0
0.3333333333333333,-0.5333333333333333,7.803144126894707,0.7271924688812891,11.920552701765107,4.867128453321215,9.123895912107418,5.3562131762185325,0.7822859486058207,1.4568397242926203,11.933653874462106,4.890397534340442,8.963441269914682,5.0,-8.0
-0.8666666666666667,-0.4,1.3356926951840393,0.3295967938724226,14.720825771474823,1.720153940300285,6.809295518768783,37.3639080889221,11.089493018897395,0.03574820631731653,15.077833448269542,1.5413278983500065,7.120255852057684,-13.0,-6.0
-0.8,0.3333333333333333,-6.330651209173549,0.2381243802735454,17.039920623273936,-0.9474684533031922,10.920416389499422,33.08899917287014,3.236938337482044,-0.19132193077523138,17.038727682156015,-0.6549433035452532,10.792377380470366,-12.0,5.0
0.3333333333333333,-0.8,4.452352597039748,0.8468141537291239,11.895502972243108,2.5010435653856344,13.593279954473212,5.326089851135789,0.7512344996673898,0.8359514618571978,11.902824511301965,2.5181866838972526,13.332596479331842,5.0,-12.0
-0.26666666666666666,0.06666666666666667,10.673273170824604,0.1940215632187205,16.793150016122404,5.5794487545136615,9.26353631402069,40.82527046335987,7.2658724832446095,0.26143790475077744,16.77891258878872,5.838344699874173,9.048044012372062,-4.0,1.0
0.5333333333333333,-0.6,1.949395146943128,0.8956001290154588,11.615286571006575,0.6806359280120207,17.522045371881855,5.030661267198229,0.38730073480001564,0.3875027642298051,11.606491445674763,0.6844015347236561,17.380238708542272,8.0,-9.0
-0.3333333333333333,0.5333333333333333,11.219007466757274,0.1935500580805172,16.998178056047312,6.921468197766553,9.278632754439577,37.19431015247304,4.573313902855037,0.3016323577656494,16.9972856977497,7.237762495546957,9.146464157356045,-5.0,8.0
-0.5333333333333333,-0.2,6.166051813836689,0.23170834946002428,16.343186262550372,3.492682026637003,8.881715303669697,40.21451548049859,8.844887164174901,0.15332900919387726,16.32903830390645,3.5887147912275816,8.732468395766201,-8.0,-3.0
0.06666666666666667,-0.6666666666666666,10.006951117931317,0.7049647366116156,11.976535128650259,6.434024791590908,5.586397256025156,7.238843244417098,2.374893666210324,1.3823964382222396,11.870291607607285,6.243689717894236,5.397725155556364,1.0,-10.0
0.0,-0.7333333333333333,9.53543896589858,0.7149380515761272,11.797995209062638,6.111964407743241,5.449314613104693,7.96404252777446,2.769777119011013,1.1973114071960191,11.629699805117877,5.8210452170175095,5.296039545417498,0.0,-11.0
-0.4,0.26666666666666666,9.466326349770748,0.20196005666259587,16.994299568482962,5.913843956056336,9.376588282432223,37.19375232428412,4.847279202903337,0.2545138836016312,16.992065107638624,6.226524579897603,9.229703830709301,-6.0,4.0
-0.4666666666666667,0.8,5.940543375557925,0.20143716436049983,17.032583561131453,5.071035534099072,9.779441134353634,35.09440252675908,3.5506317309491893,0.16927324438785726,17.032351911276276,5.354439058441279,9.676669258902553,-7.0,12.0
0.6,-0.7333333333333333,-1.6440657670368284,0.9810721880472234,11.555396978799628,-1.919431594046179,24.331202899519052,5.009994739610732,0.33300798601823045,-0.3281571842857004,11.545530965681333,-1.9246453628407216,24.186898907114337,9.0,-11.0
0.7333333333333333,-0.6,-4.077683686566981,0.9734440897775299,11.420816605063768,-3.5762110428487253,28.652227279972436,4.969981611251926,0.25102235104553017,-0.820462529948843,11.404545273276161,-3.5904310120878566,28.54532917432426,11.0,-9.0
0.6,0.4666666666666667,11.685541299317423,0.45516728154794384,11.483021733358218,7.882893929582233,4.112435873218914,5.012757211960199,0.2547086130928935,2.3311604382985633,11.472907408956292,7.888824614347157,4.093391681525525,9.0,7.0
-0.6,-0.8666666666666667,6.7023438991406215,0.3511095843964817,10.015446480490818,3.8678054640139155,3.647293242996841,15.474160606529475,4.816008730581353,0.43313133872427956,10.240719257369399,3.9922524803053303,3.4729473275584763,-9.0,-13.0
0.9333333333333333,0.13333333333333333,-2.376440132304266,0.7196899954209939,11.271634731980754,-1.881929687694762,21.6399666418958,4.970821424133217,0.16919052683698954,-0.47807795322654456,11.259159873753584,-1.8907488844458327,21.594389230802758,14.0,2.0
-0.4666666666666667,-0.2,7.80985809800249,0.23589596790151568,16.192905505502786,4.0978943892050665,8.69140113646107,41.040213377102994,9.552997950144837,0.19029769719374162,16.1969263277397,4.195905197326286,8.555438146499139,-7.0,-3.0
-0.7333333333333333,0.0,-2.204202280519874,0.22340382497976627,16.973083486554447,0.6165646734967598,10.229072767448352,35.559466666666665,4.382558530255028,-0.06198637063885118,16.96573628412247,0.8819288241339192,10.079237914857178,-11.0,0.0
0.5333333333333333,0.5333333333333333,13.417231032050491,0.3877432405976167,11.621660250305341,8.908032996455438,3.019695383346116,5.1416488855754645,0.40592271396197394,2.6095191116008705,11.610452025615437,8.908617969417774,3.0119471431649596,8.0,8.0
0.2,-0.2,13.626900146131684,0.5836598622313517,12.063789958312368,8.673551114288628,3.5863614230104544,6.603374273639726,1.7913879420776497,2.063626803728126,12.084291237044745,8.683917232447328,3.502548463115323,3.0,-3.0
0.6,-0.2,4.846733670776659,0.7560585972220439,11.491175227347039,2.8588168308463597,12.127508022292586,4.975619464623346,0.29893944104975145,0.9740965331526928,11.473252568758056,2.860963860767894,12.043217102710038,9.0,-3.0
-0.8666666666666667,0.06666666666666667,-8.269170114700804,0.2353792710789695,17.01013266080028,-2.017928504448667,10.909293105353578,33.98589634664401,3.725815914742354,-0.24331181471155625,17.007822095592346,-1.7293423054051822,10.760998508943652,-13.0,1.0
-0.3333333333333333,0.0,9.63507537452529,0.1928627866018547,16.800519112498556,5.249924440909111,9.252227876376713,40.162015659506125,6.83514327356217,0.239905174486548,16.787420278746286,5.461091957417453,9.059756388356462,-5.0,0.0
-0.3333333333333333,0.6666666666666666,11.24369257743993,0.18752671235870844,17.0020371251299,7.138954519866297,9.247723712983825,37.081015943641084,4.221824663744718,0.3032196473400044,17.001573410841882,7.425690941203878,9.131450641343303,-5.0,10.0
0.3333333333333333,-0.3333333333333333,10.113109141685223,0.6344529285995193,11.925962344316378,6.490349086784635,6.535249105953723,5.422486715106821,0.8217931847895784,1.8650316124354023,11.943342127216491,6.523726974785703,6.417979437297878,5.0,-5.0
-0.2,-0.8,8.256537929069157,0.6389795889198997,10.929242384051255,5.028208986603612,4.881707161696991,11.383494593056346,4.154788320636705,0.7253078447549353,10.738985907238538,4.680062292199165,4.779870557762739,-3.0,-12.0
-0.4666666666666667,-0.9333333333333333,5.84746026079841,0.44957799362039846,10.024485476251328,3.3678442001889892,4.664996590844833,13.404195429260774,3.8138026476322384,0.4362410479359067,10.095576388969976,3.352910216306015,4.50173437121838,-7.0,-14.0
0.26666666666666666,-0.06666666666666667,13.887036455527117,0.5216531940337974,11.983528387054625,8.866243378761016,3.439499605806637,6.104724986264575,1.3031179423889567,2.2748013197601007,11.999503260094372,8.90328725562604,3.3685367526609076,4.0,-1.0
0.8666666666666667,-0.3333333333333333,-5.347375545495066,0.884391842875475,11.325666689487987,-4.292096121481373,29.832605882508854,4.963198252971686,0.20077665226075078,-1.0774051877321962,11.309703770524976,-4.307215893847396,29.759448913424457,13.0,-5.0
0.5333333333333333,-0.06666666666666667,8.315919821250453,0.6549744478296307,11.570587340588187,5.334075596345158,7.890740343328376,5.017485763026517,0.35348907700598436,1.6573878260960608,11.558101832345356,5.345457933326128,7.825241055139932,8.0,-1.0
0.3333333333333333,0.2,14.722980116375668,0.44395475396766676,11.851720712197084,9.349962520504707,2.823458891188311,5.905397425298217,1.0617368538228034,2.4931395901152533,11.851344170126206,9.382790926058169,2.7810444008474855,5.0,3.0
0.13333333333333333,-1.0,5.176147318075911,0.8047689567073457,11.9453267928653,3.199624671109386,11.080864761154933,6.062380649267983,1.4124937851517267,0.8538143045671206,11.88403409304046,3.124677197525233,10.658191222165874,2.0,-15.0
0.7333333333333333,-0.13333333333333333,1.4357785963393472,0.7794839133339926,11.358627174665402,0.536806574279539,16.565754345138362,4.954689590249219,0.23588988651764956,0.28978174519044453,11.338255824501356,0.52824693236947,16.492084976092507,11.0,-2.0
-0.4,0.0,8.721420901887477,0.19503017221077681,16.8656263250561,5.058083576257115,9.305959639363136,39.08794215360563,6.082560538690555,0.2231230507764906,16.85508816330877,5.3249076550824865,9.128439309353721,-6.0,0.0
0.4,-0.4666666666666667,7.084709664800443,0.7417287426230038,11.81584989921842,4.3650349779643935,9.971252286219455,5.191164637786487,0.599856197082391,1.3647630462788334,11.821093454495072,4.38613243465088,9.834289204671993,6.0,-7.0
0.8,-0.06666666666666667,-0.054001987061552924,0.7766607498037694,11.313741046582376,-0.4519410944661337,18.59071692833528,4.959998016020633,0.2070405246128495,-0.010887501746397528,11.29642654577259,-0.4611373598783962,18.527334621396243,12.0,-1.0
0.7333333333333333,0.5333333333333333,8.6962548484401,0.5295132310104972,11.306544077338936,6.006785633985996,6.172961269247,4.968944099378882,0.1859125637152321,1.7501212882485702,11.292373629369958,6.010300234866047,6.144008537909879,11.0,8.0
-0.9333333333333333,-0.3333333333333333,-5.089025108593843,0.2974482368426262,15.763039172839052,-1.242663071020825,8.733859072110775,38.38341968911917,9.564173131421382,-0.13258394248901345,15.839680485917961,-1.2718208343229371,8.708701074529657,-14.0,-5.0
-0.7333333333333333,-0.26666666666666666,1.1080130382137747,0.26192337991809456,16.143583181873733,1.3733881172582665,8.870399629453964,39.19063479623824,8.446256339275873,0.028272393238195994,16.16439647901538,1.5029556840061766,8.76658043930026,-11.0,-4.0
0.2,-0.6,9.407577892976692,0.6899276596332002,12.06408335719815,6.028562622886898,6.965054415757679,5.987098126085135,1.3821572258714847,1.571308452752578,12.064345443264544,6.022710990053642,6.749085862099319,3.0,-9.0
-0.13333333333333333,-0.13333333333333333,10.226887479164114,0.4605933992316908,14.170784033642262,4.492879416255141,7.234538647943277,40.07271634615385,15.84620725752338,0.2552082417079691,14.462258654475393,3.6404991718094806,7.7804525165799285,-2.0,-2.0
-0.2,0.9333333333333333,18.283731206184903,0.18391376809917664,16.817501546785948,11.3385461780056,7.873817794832415,39.37802717070289,4.680081999243152,0.46431303241590355,16.817023458060316,11.62680461660357,7.7606202852365165,-3.0,14.0
-0.4666666666666667,0.2,7.039860320285879,0.20633771894196776,16.996727578693793,4.828814825677476,9.580589316263536,36.5351598173516,4.634316739404535,0.19268727317684942,16.99436282686297,5.108473157841018,9.437165713269065,-7.0,3.0
-0.5333333333333333,-0.26666666666666666,7.7860788351110894,0.27068093191859405,15.799287274263783,4.086202898721683,8.100271161109221,40.89695358822327,10.769191165065125,0.19038285622705106,15.87517148979164,4.160109006833884,8.068678380640808,-8.0,-4.0
-1.0,-1.0,1.8725939044034867,0.3592934084914541,9.70153722393666,1.658499416808087,4.356546124654925,14.543920884235021,4.089899018428518,0.12875440669051613,9.928312917662431,1.672351398947281,4.083454416304288,-15.0,-15.0
0.2,0.4666666666666667,18.252513369308794,0.4497278941568628,11.351795701520805,9.992116260777795,1.6572882723765974,10.451376913831844,3.490691914540529,1.746421884866917,11.28494567518767,10.113917561483511,1.5909346126360076,3.0,7.0
0.4666666666666667,0.6666666666666666,14.859186810885335,0.3698146203821075,11.623550911669994,9.40395971244711,2.2593350960246448,5.620531699640288,0.7331945019755312,2.643733298726225,11.590028245476091,9.393172669741322,2.2556984471379313,7.0,10.0
0.5333333333333333,0.8666666666666667,14.52324294186222,0.3458587347499846,11.567965547220206,9.270385020620921,2.153229926417903,5.498487930939683,0.6238734133262351,2.641315780678675,11.529929924467394,9.254755488508216,2.1528749122461512,8.0,13.0
-0.6,0.6,1.3393696740587189,0.22376832687952333,17.039863294447482,2.7804645827763648,10.246656939766504,33.97146739130435,3.3354467334946527,0.03942631204684306,17.0389674656659,3.0751659197731924,10.134887211209627,-9.0,9.0
1.0,0.4666666666666667,-1.1502569943058227,0.6242411242108666,11.242738112492178,-0.734399028337488,18.28879147932104,4.981320049813201,0.13539205902791415,-0.23091409160689394,11.234662714934721,-0.7393578237692551,18.263258208483276,15.0,7.0
-0.4666666666666667,-0.13333333333333333,7.169478642182049,0.20754160069747424,16.622581068102537,4.03327633799826,9.14964231511637,40.089196231709764,7.476659849752255,0.17883817377488684,16.600405188150884,4.20109050186076,8.966334719519317,-7.0,-2.0
-0.9333333333333333,0.9333333333333333,-14.853159402933048,0.2364920110992308,17.05722950278602,-4.064333662367649,11.882628182361545,31.63698196773173,2.7786036112520973,-0.4694872418008326,17.056394158582442,-3.793894478324448,11.7564490321891,-14.0,14.0
0.8666666666666667,0.4666666666666667,3.6050528161729987,0.6058516098175116,11.256713927419522,2.5128779548033418,11.509357513652699,4.969858111969784,0.17126806703080422,0.7253834485717642,11.243539430453774,2.5107181599480324,11.472733388184267,13.0,7.0
0.7333333333333333,-0.6666666666666666,-4.873791118927768,0.9985049925090227,11.429988638872025,-4.159156718072471,30.6616641198098,4.97435769890815,0.24717986996991714,-0.9797830019336052,11.415059696233808,-4.173657308519005,30.55289203074691,11.0,-10.0
-0.9333333333333333,-0.5333333333333333,4.103340660663983,0.32981226102435074,12.786837048908154,3.357635256814085,4.049646489395539,31.315278647463995,11.999237013966605,0.1310331837330237,13.559451235938065,3.0885130984740936,4.660920787709946,-14.0,-8.0
-0.3333333333333333,-1.0,5.157558888774716,0.6000127054089882,10.328471866723207,3.1365845452296464,5.8915655121163235,11.273249915454853,3.3101375699740823,0.4575041738145143,10.210247401094513,2.883357681869828,5.764536232291611,-5.0,-15.0
-0.26666666666666666,0.6666666666666666,13.182189921852578,0.18397697184239326,16.96331894948409,7.834648533903761,9.05717100074209,38.099809523809526,4.665490324040853,0.34599096653264627,16.962615577730137,8.131900797329708,8.927435440155826,-4.0,10.0
-0.6666666666666666,0.8,-1.982095109816323,0.22504274824393464,17.044897250940075,1.6039245050280895,10.504857311534668,33.36313594662219,3.1696131541545793,-0.05940973633256433,17.044116130412164,1.8983574397984448,10.395130289387009,-10.0,12.0
0.7333333333333333,-0.3333333333333333,-0.918137222246399,0.8586125257651738,11.379304283500115,-1.229420283282055,21.298780441394,4.959604225561672,0.2377377761250711,-0.1851230825061289,11.360608734266794,-1.2406611019573317,21.215604962059896,11.0,-5.0
0.3333333333333333,0.0,13.359187716866073,0.49793707939311255,11.910989475063014,8.63018342273586,3.750687876312571,5.632618001577109,0.9413716750456618,2.3717546109332384,11.922864630805776,8.666221557915486,3.6927694744924633,5.0,0.0
0.4666666666666667,-0.4666666666666667,5.479235473943348,0.7891763391935164,11.70406186368796,3.2160792018013122,12.006113837728345,5.082022614661415,0.46581065957350326,1.0781603879793824,11.700210877049226,3.2288457285369048,11.883859046158774,7.0,-7.0
0.5333333333333333,-0.13333333333333333,7.589544501127831,0.6845099573905746,11.573604902275672,4.798433242014867,8.784958825394966,5.012556390977443,0.35416282904435253,1.5141065574422152,11.56056137188659,4.809237662857834,8.709926761431403,8.0,-2.0
0.26666666666666666,-0.9333333333333333,4.030023492460091,0.8651220898740912,11.939421529304436,2.255768539973753,13.851179940938595,5.507393638992152,0.9278941766911181,0.7317478569041566,11.937431760440951,2.264544547139166,13.497297781814167,4.0,-14.0
0.7333333333333333,0.7333333333333333,10.475947732645016,0.4490994652797866,11.32164186788705,7.334471783652772,4.500814891780226,4.981717189329215,0.16114922921614697,2.1028788537182286,11.312023069120295,7.338256854757967,4.484225647436568,11.0,11.0
-0.4666666666666667,-1.0,4.837804526777998,0.48231559226960297,9.962134680268719,2.825442088255251,5.2426544654096725,12.577888183133137,3.3779471172514435,0.3846277257628559,9.988708370925664,2.7780573926818097,5.06920495689234,-7.0,-15.0
0.3333333333333333,0.13333333333333333,14.321431360932959,0.45804377435898114,11.876930242378126,9.16103259512752,3.086099021474986,5.798028699811567,1.0113698601911774,2.470051823199564,11.878916601379439,9.194097376878597,3.040905993272171,5.0,2.0
0.0,-0.3333333333333333,13.589356004334945,0.7074179780931255,11.949226081436358,8.218658339879909,3.3031958866917805,11.738219588052344,6.511901314355835,1.1577016345959967,11.853162897789538,7.893436117526955,3.397267765035438,0.0,-5.0
-0.3333333333333333,-0.9333333333333333,6.1154881653245585,0.5674155593932193,10.34660694258935,3.640673024955969,5.278964506924692,11.957254737848986,3.6494674748156983,0.5114458376442255,10.254969732684975,3.411657913177675,5.148591175423206,-5.0,-14.0
0.13333333333333333,-0.9333333333333333,6.058250399365026,0.7816706729662649,11.957824653190476,3.8042288993329865,9.980022010860806,6.1356873331901705,1.4851150171849252,0.9873792568590872,11.898065532444983,3.728288890053972,9.607232554455164,2.0,-14.0
-0.4,0.8666666666666667,8.187694270667507,0.19492870449020042,17.025313173160587,6.137175801927213,9.512609296490796,35.98686577905721,3.819940701067826,0.22751895985986054,17.0255336835951,6.426616009372442,9.40447258795745,-6.0,13.0
-0.06666666666666667,0.13333333333333333,18.57127666744797,0.3590656510852052,14.683130911941205,8.864493673562594,6.68877068994804,43.157928802589,12.897692158834353,0.4303097294681551,14.790593608396652,8.796744818863557,6.77720073500897,-1.0,2.0
0.9333333333333333,-0.3333333333333333,-7.609693545177355,0.8879894683563446,11.310048850248283,-5.8505947451120885,34.82695839337007,4.969981611251926,0.17735036815200603,-1.5311311269138663,11.29709963647744,-5.8630387748163155,34.75630551681909,14.0,-5.0
0.6,-0.5333333333333333,0.8341575662986462,0.8999728725125294,11.529500830023968,-0.09608988306692229,19.22467020654582,4.98894958716855,0.3244509123120613,0.16720104136631847,11.51438952203356,-0.09978848935165721,19.099180926835675,9.0,-8.0
-0.8,-0.6,8.633260881852813,0.2954280740137163,11.642958464912576,5.381275581006321,2.7570321857578146,26.272428740312623,11.10361610736515,0.3286053591461785,12.433277166363993,5.617563623413293,3.1271458543740653,-12.0,-9.0
-0.2,-1.0,5.924403649253471,0.7051834521924205,10.9238689247269,3.7594461612282895,6.428318675953268,9.520062830215622,3.0205461523305672,0.6223072005838105,10.685612683963623,3.3411587191600276,6.303582179935318,-3.0,-15.0
-0.8,-0.9333333333333333,4.633093520865485,0.345803404760433,9.84813824401226,2.9077616310966006,3.7760377441266817,15.00382566949216,4.336087021229963,0.3087941451016808,10.084917832387816,3.0024564805723943,3.546782343981045,-12.0,-14.0
0.3333333333333333,-0.4,9.403076437110958,0.6688225962102788,11.932568865104294,6.0002125399642425,7.257685923229483,5.399476256040604,0.815039610497109,1.7414793567415676,11.948326094185727,6.028732233610723,7.129865476271849,5.0,-6.0
-0.5333333333333333,0.4666666666666667,4.4049346538318055,0.21339177672255416,17.03116321066759,4.004938667188816,9.93912567369007,34.82242339832869,3.7085422327436217,0.1264970735506944,17.03005128917593,4.293192164042771,9.821076795500483,-8.0,7.0
0.8,0.26666666666666666,3.7332552125298295,0.6517790164671555,11.287677312170269,2.4249218401494805,11.940419256864919,4.96007142502852,0.20017569500562876,0.7526615833981389,11.270238097460345,2.420803199180904,11.893699883578934,12.0,4.0
0.4,-0.6666666666666666,4.636677316562982,0.8401702556904409,11.814012932644934,2.609175740163295,13.4551469628501,5.191973209418239,0.6040490161769962,0.8930472345566131,11.82067424409248,2.6254031530540414,13.270807418107237,6.0,-10.0
-0.4666666666666667,0.4666666666666667,6.675820181921764,0.20789162553863616,17.02451863293647,4.922454430708075,9.722918272218488,35.46312056737589,3.784541370183001,0.18824683432013453,17.023422177533156,5.198054738668586,9.610278628536028,-7.0,7.0
0.13333333333333333,0.26666666666666666,18.830260650723687,0.5260262250730011,11.542500749973092,10.395873160689215,1.7387272953502118,12.450572709163346,5.7019730955139005,1.5124011634312235,11.456299556670908,10.734008616998235,1.670656002272756,2.0,4.0
-0.4,0.4,9.295603025747113,0.2009718068808667,17.00992145554917,6.016137767303201,9.435417518439642,36.58661057252606,4.481691305615248,0.2540711719474623,17.008515519737134,6.3061466801639625,9.30363891880441,-6.0,6.0
0.0,0.8,39.11539427091865,0.163615606421857,13.44931351930659,21.704912976836912,1.5171246578766502,42.64037518652739,8.761852075244208,0.917332319422872,13.553429465405575,21.99522491770965,1.5122505073104453,0.0,12.0
-0.2,-0.4666666666666667,12.14240631395114,0.5190626509079812,11.504125853707993,6.894422976093507,3.7879344240726267,21.340802390098165,11.63852839813625,0.5689760905890328,11.791004432517267,6.646297613915427,4.188884725481284,-3.0,-7.0
-0.26666666666666666,0.3333333333333333,12.70786876780917,0.18687877936595274,16.933030366249113,7.083541438806908,9.167467145288429,38.80597594101668,5.526350184371772,0.3274719539878227,16.929531916054962,7.388450991772749,9.008103895957872,-4.0,5.0
0.6666666666666666,-0.8,-4.443249559071937,1.0452606931578388,11.50142603459564,-3.9082910686791044,30.422605630926963,4.994306547470409,0.2858733377224565,-0.8896629625833481,11.490022822790523,-3.9187974875447837,30.290059932110818,10.0,-12.0
-0.6666666666666666,0.5333333333333333,-1.2220513735062501,0.22697198761132387,17.04321377389733,1.569386320084124,10.478056488371893,33.55393390370743,3.308215469201737,-0.0364205096491301,17.042355611762193,1.8636397994086935,10.362289381768147,-10.0,8.0
-0.26666666666666666,-0.8666666666666667,7.170676803435862,0.5964742926931152,10.6291984230028,4.323036733160524,5.0709114550442544,11.895913876167251,4.027132811883317,0.6027848619349777,10.507158566835319,4.044391244110319,4.959703484144768,-4.0,-13.0
0.9333333333333333,0.5333333333333333,1.939848051942121,0.5927709492525927,11.248653282522607,1.4465721659275828,13.465499369037596,4.975248140501008,0.15536796629400365,0.3898997592001066,11.237804218827188,1.4430942428952727,13.434995234465012,14.0,8.0
