dim0,dim1,scale,episode_rewards,episode_std_rewards,episode_value_ests,episode_values,episode_td_err,episode_avg_len,episode_std_avg_len,step_rewards,step_value_ests,step_values,step_td_err,dim0,dim1
-0.7333333333333333,-0.4,15,-29.044335173069214,0.21665995482578904,25.02199648715705,-9.770624117621894,18.64918704064124,30.027623479957963,2.1254358253741223,-0.9672538751678085,25.024806778148278,-9.669910846992524,18.64319698831962,-11.0,-6.0
0.3333333333333333,0.3333333333333333,15,4.5681012015611095,0.5856198428353541,21.12165192951574,-0.2906508381340883,12.796227576356939,23.085641735918745,9.301396688625934,0.19787629271113746,20.69103031371066,-1.91563377761962,10.458866764882913,5.0,5.0
-0.5333333333333333,-0.8,15,-27.06526790359129,0.2781280696087505,23.39391702790174,-8.525507300246446,13.821611240745167,31.10793157076205,2.6127780121711623,-0.8700439578255209,23.39925708959837,-8.373256329789315,13.761728048701622,-8.0,-12.0
0.7333333333333333,-0.9333333333333333,15,2.0378465329707254,0.7321708165009297,22.317573258036607,1.22231338726923,34.846546189830576,7.003151370846318,1.450705190759411,0.29098993082659236,22.338472980358926,0.5958041961778923,34.82687594578515,11.0,-14.0
-0.5333333333333333,-0.06666666666666667,15,-8.287191937318795,0.2582112970970576,24.173732614826626,-0.7773724250850473,12.995275549692805,31.174719451371573,2.6287050652925976,-0.2658305217548378,24.17328614645709,-0.5258565731634517,12.935450592939148,-8.0,-1.0
-0.4666666666666667,-0.8666666666666667,15,-24.149276429872053,0.2920398126475083,22.66105213200379,-7.298272181215407,11.8420258797561,31.467516123957843,2.742603193922467,-0.7674351014786949,22.66474340363606,-7.142925445350394,11.76378964077763,-7.0,-13.0
0.8,0.4,15,6.0904998061594045,0.6553762285125364,22.40923473705072,2.780079330489597,31.14061255654207,7.577382079939382,1.9575984248997704,0.803773617577448,22.4124237682178,2.1916018629070706,30.86805363799801,12.0,6.0
0.5333333333333333,1.0,15,5.095003054179066,0.4371358046129527,19.02711949220924,1.99768981853346,15.685523777626074,10.181998676373263,1.3528438811688301,0.5003932151358186,18.937575894965818,1.8118070237549453,15.505294548002595,8.0,15.0
-0.4,-0.5333333333333333,15,-8.625214152780632,0.27151013709629346,22.391232288910338,-0.7820086382319642,8.879896273478566,31.629822896900695,2.774990395549093,-0.27269245802908965,22.39332677870675,-0.5746171853836964,8.816752449261157,-6.0,-8.0
0.9333333333333333,-0.2,15,4.219345998167639,0.6965952235395007,22.28490706907966,2.567715597428234,34.87704950056375,6.363101298040214,1.1469542713002563,0.6630958396760342,22.292368604190315,2.120157074712293,34.933119472676964,14.0,-3.0
0.4666666666666667,0.13333333333333333,15,7.6497277546674125,0.5870470354545286,22.24280626194854,2.558050585344759,21.855605658572024,13.080902550686723,5.9770157302962925,0.5848012188016657,22.038750488510367,1.4429680277348345,19.50561076325219,7.0,2.0
-0.5333333333333333,0.8666666666666667,15,9.448726094048023,0.2873263953626589,12.127609633773133,6.60051897812576,14.880265925439264,12.069277653732424,1.9040477775998608,0.782874200522349,12.096909669312387,6.672153429320822,14.476392314232301,-8.0,13.0
0.06666666666666667,-0.4666666666666667,15,12.978193756283996,0.4820835884282666,19.70553010534978,4.946455890497399,6.3103468928739295,35.26732498677482,17.982969349349748,0.36799484398521276,19.144773874466253,4.291861030127511,4.694475754423485,1.0,-7.0
0.0,0.3333333333333333,15,31.91921560411709,0.29750933335463103,19.364870216613593,14.043733624378417,4.738355618593488,60.06244371059742,23.61473401239557,0.5314338483781216,19.468676340881753,13.921347271720105,4.4690264826452815,0.0,5.0
0.6,1.0,15,3.9830168932274135,0.5120086292255177,19.266927546778625,1.1713619452226143,17.7121864261689,10.004001600640256,1.526570063921556,0.39814236864701225,19.119541636130364,0.8989448276046073,17.36076783997099,9.0,15.0
-0.4,-0.3333333333333333,15,-3.3247929574668427,0.2663607391998281,22.694470142327894,1.5468432742862552,8.73729865733003,31.747619047619047,2.731088343026451,-0.10472574187311189,22.69636621218724,1.7668889451570233,8.684888529122842,-6.0,-5.0
0.8,0.06666666666666667,15,5.715061962828767,0.6695782884992474,22.37308001041636,2.7360368738758267,31.714475925673714,7.225280878580977,1.6433484761681236,0.7909812862460219,22.389688581544007,2.193569188048285,31.56474305160024,12.0,1.0
-0.6666666666666666,0.3333333333333333,15,-1.989874907558035,0.2993945293844201,24.231197515139126,2.9756432193917925,14.144888929651136,36.01386388188693,5.399154571803099,-0.05525302461530202,24.174034735203467,3.4791463554857964,13.859346158083612,-10.0,5.0
-0.5333333333333333,0.7333333333333333,15,12.214250557258776,0.234128971720648,12.560640325000163,7.45160838811522,9.405926532257503,15.893277177368086,3.5391021544813044,0.7685168024787098,12.683645029144936,7.576499808798066,8.847286545983238,-8.0,11.0
-0.4666666666666667,-0.26666666666666666,15,-7.379784433557384,0.2576632547365995,23.44906207818791,-0.27424544609243784,10.888008166900574,31.316580554250823,2.654697798966329,-0.23565102903789645,23.45370594595061,-0.06060600006658971,10.849278516895131,-7.0,-4.0
0.0,0.8666666666666667,15,13.690398271276921,0.26894587570984835,13.383163075431455,7.36146982764038,14.693366078751383,11.7504846953763,1.4975708058792705,1.165092217571583,13.407139266132697,7.376247550390603,14.450322359026568,0.0,13.0
0.9333333333333333,-0.06666666666666667,15,4.651356430886059,0.6947724463348061,22.28624307665106,2.7221972333083158,34.376361533169295,6.404194684598143,1.1787809429955887,0.726298412206675,22.292150181868042,2.265540516845206,34.422104626495546,14.0,-1.0
